Time,Satellite,City,Latitude,Longitude,Azimuth,Elevation
2024-05-01 17:00:00,02001U,Abuja,9.0667,7.4833,64.28663225778247,10.674292893563143
2024-05-01 17:00:00,02001U,Tunis,36.8064,10.1817,289.22171110557974,16.41288204800346
2024-05-01 22:00:00,02001U,Cape Town,-33.9253,18.4239,187.03771038638112,16.18607390633907
2024-05-02 00:00:00,02001U,Conakry,9.5092,-13.7122,180.18478852431844,15.557343802469962
2024-05-02 00:00:00,02001U,Dakar,14.6928,-17.4467,203.91231016692714,21.47846685373798
2024-05-02 00:00:00,02001U,Monrovia,6.3133,-10.8014,170.60054153356813,10.121526917590437
2024-05-02 00:00:00,02001U,Serekunda,13.4333,-16.6667,197.4718597291164,20.72257085739018
2024-05-01 04:00:00,02002U,Dakar,14.6928,-17.4467,124.00468873133622,17.727412392346526
2024-05-01 04:00:00,02002U,Serekunda,13.4333,-16.6667,124.25129069981864,14.989482398307999
2024-05-01 11:00:00,02002U,Lagos,6.455,3.3841,285.05509278514535,10.256922185414084
2024-05-01 11:00:00,02002U,Kinshasa,-4.325,15.3222,224.0324023166308,27.718138578986213
2024-05-01 11:00:00,02002U,Luanda,-8.8383,13.2344,205.64956496788196,45.17738802447965
2024-05-01 11:00:00,02002U,Douala,4.05,9.7,264.6541139623086,15.1822514399412
2024-05-01 11:00:00,02002U,Yaoundé,3.8667,11.5167,258.036009168198,15.00768717065574
2024-05-01 11:00:00,02002U,Port Harcourt,4.8242,7.0336,274.2187750852482,13.846446164651441
2024-05-01 11:00:00,02002U,Brazzaville,-4.2694,15.2714,224.4611478315085,27.714470620184517
2024-05-01 11:00:00,02002U,Libreville,0.3903,9.4542,263.5086922959938,23.063558687297405
2024-05-01 11:00:00,02002U,Windhoek,-22.57,17.0836,128.46947257903528,17.400067982553978
2024-05-01 13:00:00,02002U,Cairo,30.0444,31.2358,112.05086170908602,65.30631068052962
2024-05-01 13:00:00,02002U,Khartoum,15.5006,32.56,94.35816137472632,14.645840329470891
2024-05-01 18:00:00,02002U,Johannesburg,-26.2044,28.0456,282.7313889717379,17.013845714139077
2024-05-01 18:00:00,02002U,Maputo,-25.9667,32.5833,264.3086061622925,17.166398538339624
2024-05-01 18:00:00,02002U,Maseru,-29.31,27.48,286.8886772427993,22.865563912158827
2024-05-01 18:00:00,02002U,Cape Town,-33.9253,18.4239,330.00038550209723,17.108967115533563
2024-05-01 18:00:00,02002U,Gaborone,-24.6581,25.9122,289.71015774216806,13.380723794308626
2024-05-01 18:00:00,02002U,Durban,-29.8833,31.05,268.4085785141795,25.610285319691886
2024-05-01 20:00:00,02002U,Lagos,6.455,3.3841,324.7053809221888,44.11587437391767
2024-05-01 20:00:00,02002U,Kinshasa,-4.325,15.3222,133.82175122145244,25.98772155574571
2024-05-01 20:00:00,02002U,Luanda,-8.8383,13.2344,112.31146379321834,19.294028170541576
2024-05-01 20:00:00,02002U,Douala,4.05,9.7,210.67844608685326,72.44695308343749
2024-05-01 20:00:00,02002U,Abidjan,5.3167,-4.0333,349.6091469213515,20.489010096471276
2024-05-01 20:00:00,02002U,Abuja,9.0667,7.4833,276.3423763646783,43.10850625133397
2024-05-01 20:00:00,02002U,Ouagadougou,12.3686,-1.5275,316.1377492840356,18.137290988150863
2024-05-01 20:00:00,02002U,Yaoundé,3.8667,11.5167,192.62874672712815,58.8771485033902
2024-05-01 20:00:00,02002U,Accra,5.55,-0.2,343.5657688156919,31.30307451793506
2024-05-01 20:00:00,02002U,Port Harcourt,4.8242,7.0336,301.9656190022618,70.94367953329535
2024-05-01 20:00:00,02002U,Brazzaville,-4.2694,15.2714,133.84033473357283,26.20945615930453
2024-05-01 20:00:00,02002U,Libreville,0.3903,9.4542,116.44385070841155,62.63152958548206
2024-05-01 20:00:00,02002U,Cotonou,6.3667,2.4333,330.1318537037712,40.22704978856843
2024-05-01 04:00:00,02003U,Conakry,9.5092,-13.7122,149.3972540496964,13.30826289477061
2024-05-01 04:00:00,02003U,Dakar,14.6928,-17.4467,159.62667937631883,25.130447327464548
2024-05-01 04:00:00,02003U,Serekunda,13.4333,-16.6667,156.09597982984982,22.10205537251406
2024-05-01 11:00:00,02003U,Kinshasa,-4.325,15.3222,226.36245105401736,11.910370572786482
2024-05-01 11:00:00,02003U,Luanda,-8.8383,13.2344,218.30860020742955,20.621815853475965
2024-05-01 11:00:00,02003U,Brazzaville,-4.2694,15.2714,226.6164559348421,11.903908351241464
2024-05-01 11:00:00,02003U,Libreville,0.3903,9.4542,250.90779493286843,10.486641133927643
2024-05-01 11:00:00,02003U,Windhoek,-22.57,17.0836,156.4013663599957,15.561935199470202
2024-05-01 13:00:00,02003U,Cairo,30.0444,31.2358,250.72764066256363,54.3037713360466
2024-05-01 13:00:00,02003U,Khartoum,15.5006,32.56,104.90129146317265,29.419483836308153
2024-05-01 13:00:00,02003U,Djibouti,11.5883,43.145,135.25701285716744,10.557342462488847
2024-05-01 18:00:00,02003U,Maseru,-29.31,27.48,283.31409516550235,12.077182613079788
2024-05-01 18:00:00,02003U,Cape Town,-33.9253,18.4239,314.9945976665552,10.925960418958102
2024-05-01 18:00:00,02003U,Durban,-29.8833,31.05,270.89677811637375,13.689323919022739
2024-05-01 20:00:00,02003U,Lagos,6.455,3.3841,320.93494667329645,24.400511932273872
2024-05-01 20:00:00,02003U,Kinshasa,-4.325,15.3222,132.78943099761025,47.955460001534504
2024-05-01 20:00:00,02003U,Luanda,-8.8383,13.2344,99.05438609323726,32.74633785992686
2024-05-01 20:00:00,02003U,Douala,4.05,9.7,295.421371853601,49.20033527973008
2024-05-01 20:00:00,02003U,Abidjan,5.3167,-4.0333,339.91423705273183,11.822361285922
2024-05-01 20:00:00,02003U,Abuja,9.0667,7.4833,295.199886913092,25.7843274208788
2024-05-01 20:00:00,02003U,Yaoundé,3.8667,11.5167,274.1071577603834,53.37668623981549
2024-05-01 20:00:00,02003U,Accra,5.55,-0.2,333.50164646408854,18.205823058613554
2024-05-01 20:00:00,02003U,Port Harcourt,4.8242,7.0336,312.481172891077,37.832565931570095
2024-05-01 20:00:00,02003U,Brazzaville,-4.2694,15.2714,132.79696964107418,48.39970010556798
2024-05-01 20:00:00,02003U,Bujumbura,-3.3833,29.3667,170.63280416995482,10.348098240158627
2024-05-01 20:00:00,02003U,Libreville,0.3903,9.4542,339.7226279657638,67.03776000163977
2024-05-01 20:00:00,02003U,Cotonou,6.3667,2.4333,324.1942415168622,22.520867754929423
2024-05-01 20:00:00,02003U,Goma,-1.6794,29.2336,176.0913554588692,10.81552107321717
2024-05-01 00:00:00,03001U,Abidjan,5.3167,-4.0333,139.90451315675648,13.578166075496952
2024-05-01 00:00:00,03001U,Ouagadougou,12.3686,-1.5275,168.6752914312486,15.141603693326976
2024-05-01 00:00:00,03001U,Bamako,12.6458,-7.9922,161.42531011149907,32.66876059857124
2024-05-01 00:00:00,03001U,Conakry,9.5092,-13.7122,107.47124309607736,42.14499796272879
2024-05-01 00:00:00,03001U,Dakar,14.6928,-17.4467,13.475823218775504,68.83547114116638
2024-05-01 00:00:00,03001U,Monrovia,6.3133,-10.8014,118.70100787868078,25.561489819781862
2024-05-01 00:00:00,03001U,Serekunda,13.4333,-16.6667,53.34159541482342,68.68333021294204
2024-05-01 07:00:00,03001U,Bamako,12.6458,-7.9922,177.21139749216857,15.320871271484226
